geoid,period,Health Care Center (/100k pop),HIV
19063,2015,0,0
19065,2015,0,19.75
19067,2015,0,0
19069,2015,0,0
19071,2015,0,0
19073,2015,0,0
19075,2015,0,0
19077,2015,0,0
19079,2015,0,0
19081,2015,0,0
19083,2015,0,23.03
19085,2015,0,28.04
19087,2015,0,0
19089,2015,0,0
19091,2015,0,0
19093,2015,0,0
19095,2015,0,0
19097,2015,0,20.57
19099,2015,0,8.15
19101,2015,0,0
19103,2015,1.66521596,4.9
19105,2015,0,0
19107,2015,6.273632,0
19109,2015,0,19.78
19111,2015,4.7748476,0
19113,2015,2.3359428,7.1
19115,2015,8.4572076,35.76
19117,2015,6.7876606,34.55
19119,2015,0,0
19121,2015,0,0
19123,2015,0,13.44
19125,2015,0,12.01
19127,2015,4.4310078,7.36
19129,2015,0,26.95
19131,2015,0,0
19133,2015,0,0
19135,2015,7.0830308,0
19137,2015,0,39.09
19139,2015,0,9.3
19141,2015,0,0
19143,2015,0,65
19145,2015,0,0
19147,2015,0,0
19149,2015,0,0
19151,2015,0,0
19153,2015,3.334363,7.1
19155,2015,2.9224186,9
19157,2015,0,21.56
19159,2015,15.3876504,0
19161,2015,0,0
19163,2015,3.4087234,7
19165,2015,0,0
19167,2015,3.3836636,11.45
19169,2015,2.0410182,3.12
19171,2015,0,0
19173,2015,0,0
19175,2015,0,0
19177,2015,0,0
19179,2015,4.7691422,11.37
19181,2015,0,8.23
19183,2015,0,0
19185,2015,11.1934652,62.65
19187,2015,5.6894918,0
19189,2015,0,0
19191,2015,0,19.32
19193,2015,1.97274732,3.89
19195,2015,0,0
19197,2015,0,0
20001,2015,5.6083832,0
20003,2015,0,0
20005,2015,4.9389492,18.29
20007,2015,0,0
20009,2015,3.841681,0
20011,2015,0,0
20013,2015,0,0
20015,2015,0,5.99
20017,2015,0,0
20019,2015,0,0
20021,2015,4.4137102,19.48
20023,2015,0,0
20025,2015,0,0
20027,2015,0,0
20029,2015,0,0
20031,2015,0,47.71
20033,2015,0,0
20035,2015,3.3431916,0
20037,2015,5.5316338,0
20039,2015,0,0
20041,2015,0,0
20043,2015,7.1625262,0
20045,2015,1.84073592,4.9
20047,2015,0,0
20049,2015,0,0
20051,2015,5.2496334,0
20053,2015,0,0
20055,2015,3.2827492,10.78
20057,2015,3.403251,0
20059,2015,0,15.62
20061,2015,3.2866476,10.8
20063,2015,0,0
20065,2015,0,0
20067,2015,0,0
20069,2015,0,0
20071,2015,0,0
20073,2015,8.0038424,0
20075,2015,0,0
20077,2015,0,0
20079,2015,4.7759366,8.55
20081,2015,0,0
20083,2015,0,0
20085,2015,0,0
20087,2015,0,0
20089,2015,0,0
20091,2015,0.83034098,6.1
20093,2015,0,0
20095,2015,0,0
20097,2015,0,0
20099,2015,4.384974,19.23
20101,2015,0,0
20103,2015,0,5.04
20105,2015,0,0
20107,2015,0,0
20109,2015,0,0
20111,2015,3.4638072,0
20113,2015,0,13.82
20115,2015,0,0
20117,2015,0,0
20119,2015,0,0
20121,2015,3.505375,0
20123,2015,0,0
20125,2015,6.9302134,12.01
20127,2015,0,0
20129,2015,0,0
20131,2015,0,0
20133,2015,0,0
20135,2015,0,0
20137,2015,0,0
20139,2015,5.0240788,0
20141,2015,0,0
20143,2015,0,50.21
20145,2015,0,0
20147,2015,0,0
20149,2015,0,12.88
20151,2015,0,0
20153,2015,0,0
20155,2015,2.505526,4.71
20157,2015,0,84.66
20159,2015,0,0
20161,2015,2.3056076,5.32
20163,2015,0,0
20165,2015,0,0
20167,2015,0,0
20169,2015,2.6800166,0
20171,2015,0,0
20173,2015,3.6458622,12.8
20175,2015,0,17.28
20177,2015,2.5911822,5.4
20179,2015,0,0
20181,2015,0,66.86
20183,2015,0,0
20185,2015,0,0
20187,2015,0,0
20189,2015,0,0
20191,2015,0,17
20193,2015,0,0
20195,2015,0,0
20197,2015,0,0
20199,2015,0,0
20201,2015,0,0
20203,2015,0,0
20205,2015,0,0
20207,2015,0,0
20209,2015,2.2128918,19.3
21001,2015,6.484251,15.77
21003,2015,0,14.53
21005,2015,0,18.2
21007,2015,6.979198,48.71
21009,2015,3.0299552,9.18
21011,2015,0,32.71
21013,2015,5.409655,10.97
21015,2015,1.76975906,8.7
21017,2015,0,19.88
21019,2015,2.8770278,8.28
21021,2015,0,10.06
21023,2015,6.9333358,48.07
21025,2015,5.446539,29.66
21027,2015,0,19.98
21029,2015,0,5.08
21031,2015,5.560277,30.92
21033,2015,5.6163382,31.54
21035,2015,0,10.43
21037,2015,2.0843966,10.3
21039,2015,9.059146,61.55
21041,2015,0,28.04
21043,2015,0,14.73
21045,2015,5.030273,25.3
21047,2015,2.3358844,10.4
21049,2015,0,11.19
21051,2015,10.6871424,19.04
21053,2015,6.2702394,39.32
21055,2015,0,43.56
21057,2015,7.6928768,44.39
21059,2015,0,8.6
21061,2015,0,33.31
21063,2015,0,52.3
21065,2015,5.275044,20.87
21067,2015,2.5218134,19.1
21069,2015,5.2276192,27.33
21071,2015,7.2781668,7.95
21073,2015,3.9850838,7.94
21075,2015,0,64.12
21077,2015,6.8057136,46.32
21079,2015,4.8172498,23.21
21081,2015,0,16.16
21083,2015,0,10.69
21085,2015,0,15.25
21087,2015,0,36.33
21089,2015,3.3301898,11.09
21091,2015,0,46.02
21093,2015,0,5.7
21095,2015,3.7998512,14.44
21097,2015,0,21.32
21099,2015,4.6556974,16.26
21101,2015,2.9358798,6.46
21103,2015,0,19.21
21105,2015,0,65.05
21107,2015,0,8.65
21109,2015,5.4733954,22.47
21111,2015,2.4004178,22.3
21113,2015,2.7745416,5.77
21115,2015,0,17.26
21117,2015,2.6967012,12.6
21119,2015,5.0486702,19.12
21121,2015,5.0212284,9.45
21123,2015,0,28.09
21125,2015,0,4.99
21127,2015,0,25.4
21129,2015,7.6968632,44.43
21131,2015,6.1110382,37.34
21133,2015,13.794446,17.3
21135,2015,7.6466322,21.93
21137,2015,0,16.35
21139,2015,0,42.94
21141,2015,3.855433,14.86
21143,2015,0,36.12
21145,2015,3.5077464,6.15
21147,2015,6.689375,16.78
21149,2015,6.4847626,31.54
21151,2015,3.696443,6.7
21153,2015,0,31.23
21155,2015,0,15.49
21157,2015,0,12.86
21159,2015,5.7010374,32.5
21161,2015,4.8366498,23.39
21163,2015,0,14.32
21165,2015,0,47.18
21167,2015,0,18.69
21169,2015,0,40.37
21171,2015,8.660119,37.5
21173,2015,5.383039,14.49
21175,2015,0,30.13
21177,2015,6.2034268,9.62
21179,2015,0,8.86
21181,2015,0,42.07
21183,2015,0,12.39
21185,2015,0,6.17
21187,2015,0,37.28
21189,2015,9.4692126,89.67
21191,2015,0,27.76
21193,2015,10.7744722,10.88
21195,2015,0,4.85
21197,2015,0,32.6
21199,2015,0,4.7
21201,2015,13.678112,187.09
21203,2015,4.8590084,23.61
21205,2015,0,16.74
21207,2015,6.730155,22.65
21209,2015,0,7.63
21211,2015,0,8.77
21213,2015,0,22.21
21215,2015,4.7279872,22.35
21217,2015,0,15.74
21219,2015,0,23.94
21221,2015,0,21.08
21223,2015,0,45.62
21225,2015,0,26.58
21227,2015,2.551853,8.7
21229,2015,0,24.87
21231,2015,0,19.55
21233,2015,7.7938508,30.37
21235,2015,0,8.3
21237,2015,7.4232072,55.1
21239,2015,0,15.51
22001,2015,3.575507,11.8
22003,2015,5.5811296,0
22005,2015,1.82990194,14.6
22007,2015,4.1846866,13.13
22009,2015,0,9.73
22011,2015,3.312148,10.97
22013,2015,0,29.01
22015,2015,1.7876035,17.6
22017,2015,1.26123356,37.2
22019,2015,1.41851818,24
22021,2015,0,30.02
22023,2015,0,0
22025,2015,6.2785764,39.42
22027,2015,4.954534,18.41
22029,2015,4.4563442,14.89
22031,2015,5.4380764,11.09
22033,2015,2.1158324,55.5
22035,2015,0,54.74
22037,2015,10.0768776,20.31
22039,2015,0,21.8
22041,2015,0,19.6
22043,2015,4.2311582,17.9
22045,2015,3.2856938,13.4
22047,2015,4.9165878,28.5
22049,2015,0,25.22
22051,2015,2.708288,27.4
22053,2015,0,23.5
22055,2015,2.2356116,21.8
22057,2015,2.852417,19.6
22059,2015,0,56
22061,2015,0,22.2
22063,2015,2.4095686,11.6
22065,2015,5.8940916,34.74
22067,2015,7.7857266,15.15
22069,2015,3.1952388,37.1
22071,2015,4.4165978,73.7
22073,2015,3.1947802,25
22075,2015,4.126124,17.02
22077,2015,8.4797926,0
22079,2015,3.479695,26.8
22081,2015,0,46.55
22083,2015,8.8295708,29.4
22085,2015,4.0667548,16.54
22087,2015,2.9679994,24.8
22089,2015,5.5041934,20.8
22091,2015,6.152536,0
22093,2015,0,18.55
22095,2015,4.2822528,25.1
22097,2015,2.184156,31.2
22099,2015,2.725823,5.57
22101,2015,4.7668614,16.1
22103,2015,1.78853964,8.7
22105,2015,3.052872,23.7
22107,2015,9.186304,63.29
22109,2015,2.64939,21.7
22111,2015,4.2185268,17.8
22113,2015,2.5846828,6.68
22115,2015,2.8059848,12.1
22117,2015,4.153572,8.63
22119,2015,3.161448,14.9
22121,2015,3.9613668,38.2
22123,2015,0,0
22125,2015,0,44
22127,2015,7.4104576,0
23001,2015,6.6904664,3.73
23003,2015,9.9541406,4.37
23005,2015,2.6262328,8
23007,2015,6.3255044,10
23009,2015,2.7051986,0
23011,2015,3.651788,5.8
23013,2015,3.168025,0
23015,2015,3.4315364,11.78
23017,2015,2.6443832,6.99
23019,2015,8.4101496,2.62
23021,2015,6.8739076,0
23023,2015,3.373444,0
23025,2015,6.8523564,0
23027,2015,4.520135,10.22
23029,2015,11.7953568,0
23031,2015,2.4423624,2.9
24001,2015,3.321178,4.14
24003,2015,1.45839786,12.7
24005,2015,1.38747776,22.6
24009,2015,0,4.42
24011,2015,6.0690646,12.28
24013,2015,0,3.5
24015,2015,1.9765973,2.93
24017,2015,2.2636982,21.7
24019,2015,3.5145096,36.6
24021,2015,0,5.9
24023,2015,5.2110906,10.18
24025,2015,1.78781772,5.7
24027,2015,1.5976653,8.1
24029,2015,0,15.16
24031,2015,1.51902438,20.6
24033,2015,1.62441098,45.8
24035,2015,0,8.18
24037,2015,1.89479422,3.59
24039,2015,7.8798804,11.64
24041,2015,4.6180634,10.66
24043,2015,2.8323478,5.6
24045,2015,4.420065,14
24047,2015,2.7858502,7.76
24510,2015,4.4654822,56.7
25001,2015,3.8639408,10.5
25003,2015,3.9555056,3.13
25005,2015,1.89529276,9.7
25007,2015,0,23.12
25009,2015,3.367429,10
25011,2015,4.7605218,0
25013,2015,2.2580738,13.1
25015,2015,2.2270942,2.48
25017,2015,1.23047256,9.7
25019,2015,0,27.46
25021,2015,2.1441896,7.1
25023,2015,1.77054774,7.2
25025,2015,3.8610498,22.5
25027,2015,2.51982,6.5
26001,2015,12.4339982,0
26003,2015,6.5291876,0
26005,2015,1.86805784,2.62
26007,2015,6.454636,10.42
26009,2015,5.8780326,0
26011,2015,5.119629,0
26013,2015,6.8298778,0
26015,2015,3.6725388,6.74
26017,2015,2.7516408,2.84
26019,2015,0,0
26021,2015,3.9395836,4.6
26023,2015,0,0
26025,2015,2.440531,5.4
26027,2015,2.7826936,0
26029,2015,3.9044928,15.25
26031,2015,7.9325428,0
26033,2015,7.2516146,0
26035,2015,0,0
26037,2015,0,3.88
26039,2015,0,0
26041,2015,3.3160154,11
26043,2015,0,0
26045,2015,1.9174037,6.5
26047,2015,4.9116926,0
26049,2015,2.6105854,7.9
26051,2015,3.9869442,0
26053,2015,0,0
26055,2015,2.95469,0
26057,2015,0,0
26059,2015,2.950732,8.71
26061,2015,6.6317578,11
26063,2015,5.0091658,0
26065,2015,3.344471,6.1
26067,2015,2.4956558,6.23
26069,2015,5.6182212,15.78
26071,2015,5.937045,0
26073,2015,2.3786276,5.66
26075,2015,4.189931,11.1
26077,2015,2.7720992,8.2
26079,2015,0,0
26081,2015,3.1712866,7.8
26083,2015,0,0
26085,2015,8.3682738,0
26087,2015,2.1275032,3.39
26089,2015,0,18.2
26091,2015,2.0144246,3.04
26093,2015,0,4.4
26095,2015,7.8964458,0
26097,2015,8.5709916,0
26099,2015,1.36016654,8.6
26101,2015,4.04383,0
26103,2015,3.4499428,4.46
26105,2015,0,0
26107,2015,0,6.97
26109,2015,8.2429562,0
26111,2015,2.1869748,3.59
26113,2015,5.180756,0
26115,2015,3.6567534,4.7
26117,2015,2.5208638,0
26119,2015,17.3898964,0
26121,2015,4.3034392,4.2
26123,2015,5.7766328,8.34
26125,2015,1.60494828,8
26127,2015,3.9144266,0
26129,2015,7.570654,14.33
26131,2015,8.1602068,0
26133,2015,0,0
26135,2015,0,0
26137,2015,4.0611334,0
26139,2015,1.19532466,4.3
26141,2015,13.6711864,0
26143,2015,8.182372,16.74
26145,2015,4.5488982,3.7
26147,2015,2.236942,3.7
26149,2015,2.56036,4.92
26151,2015,0,9.64
26153,2015,6.99583,0
26155,2015,3.4144662,5.83
26157,2015,3.8569738,0
26159,2015,3.9979482,5.33
26161,2015,1.82858848,11.5
26163,2015,2.654829,22
26165,2015,3.4813948,0
27001,2015,5.047223,25.47
27003,2015,0,4.6
27005,2015,0,11.98
27007,2015,0,0
27009,2015,0,0
27011,2015,0,0
27013,2015,2.465812,6.08
27015,2015,0,0
27017,2015,0,0
27019,2015,0,6.3
27021,2015,3.7328768,0
27023,2015,0,0
27025,2015,0,0
27027,2015,2.5333918,0
27029,2015,0,0
27031,2015,12.410636,77.01
27033,2015,0,34.64
27035,2015,0,6.31
27037,2015,0,5.6
27039,2015,0,0
27041,2015,0,0
27043,2015,0,0
27045,2015,0,0
27047,2015,0,0
27049,2015,0,0
27051,2015,0,0
27053,2015,2.2874432,16.8
27055,2015,0,0
27057,2015,0,0
27059,2015,0,0
27061,2015,2.9671174,0
27063,2015,0,0
27065,2015,0,25.26
27067,2015,0,0
27069,2015,0,0
27071,2015,5.5812382,0
27073,2015,0,0
27075,2015,0,0
27077,2015,0,0
27079,2015,0,0
27081,2015,0,0
27083,2015,0,0
27085,2015,0,0
27087,2015,0,0
27089,2015,0,0
27091,2015,0,0
27093,2015,0,17.31
27095,2015,3.9384122,0
27097,2015,0,0
27099,2015,0,10.23
27101,2015,0,35.66
27103,2015,0,9
27105,2015,4.28648,0
27107,2015,0,0
27109,2015,0,2.64
27111,2015,0,0
27113,2015,0,0
27115,2015,3.7094962,0
27117,2015,0,0
27119,2015,0,9.51
27121,2015,0,0
27123,2015,3.9508892,9.2
27125,2015,0,0
27127,2015,0,0
27129,2015,0,0
27131,2015,0,4.59
27133,2015,0,0
27135,2015,0,0
27137,2015,2.8253844,1.5
27139,2015,0,2.82
27141,2015,0,4.36
27143,2015,0,0
27145,2015,0,2.59
27147,2015,0,0
27149,2015,0,0
27151,2015,0,0
27153,2015,0,0
27155,2015,0,0
27157,2015,0,0
27159,2015,0,0
27161,2015,0,21.06
27163,2015,1.26089024,3.4
27165,2015,0,0
27167,2015,0,0
27169,2015,0,7.86
27171,2015,0,3.05
27173,2015,0,0
28001,2015,5.0593204,18.7
28003,2015,3.2708746,19.3
28005,2015,5.640184,23.86
28007,2015,0,21.01
28009,2015,6.9919816,48.89
28011,2015,4.8998126,22.1
28013,2015,5.2133918,27.18
28015,2015,0,0
28017,2015,4.804584,0
28019,2015,0,0
28021,2015,6.611796,43.72
28023,2015,4.9990626,18.74
28025,2015,0,41.9
28027,2015,5.7003426,40.8
28029,2015,3.728528,20.9
28031,2015,4.5241228,20.47
28033,2015,1.51915432,12
28035,2015,11.9251852,47.8
28037,2015,10.1646014,0
28039,2015,0,0
28041,2015,14.389926,22.19
28043,2015,6.0889078,13.9
28045,2015,2.9354684,8.62
28047,2015,4.2277642,26.7
28049,2015,6.1544352,68.3
28051,2015,9.3402892,16.36
28053,2015,6.792748,34.61
28055,2015,0,0
28057,2015,5.821115,0
28059,2015,3.3635424,6.8
28061,2015,4.9133968,24.14
28063,2015,12.6432124,53.28
28065,2015,10.1425752,34.29
28067,2015,4.1942148,4.4
28069,2015,8.958168,30.09
28071,2015,0,17.5
28073,2015,3.6328226,6.6
28075,2015,3.1918598,27.8
28077,2015,5.6294494,31.69
28079,2015,5.9283008,17.57
28081,2015,2.1654866,20.3
28083,2015,3.592164,29
28085,2015,4.805069,11.54
28087,2015,0,6.7
28089,2015,5.5613246,11.9
28091,2015,7.9114136,15.65
28093,2015,4.7195544,8.35
28095,2015,3.3413716,11.16
28097,2015,8.8770608,39.4
28099,2015,3.6846098,21.3
28101,2015,4.2887458,13.8
28103,2015,6.018475,36.22
28105,2015,2.834101,30.3
28107,2015,4.8388434,17.9
28109,2015,2.6921288,5.44
28111,2015,12.7634736,32.58
28113,2015,0,18.6
28115,2015,0,12.94
28117,2015,3.963778,0
28119,2015,7.309793,0
28121,2015,3.2764988,13.7
28123,2015,3.761885,26.2
28125,2015,0,0
28127,2015,3.833275,26.8
28129,2015,8.644331,0
28131,2015,0,0
28133,2015,5.4428068,14.81
28135,2015,5.2363916,27.42
28137,2015,3.7598236,10.6
28139,2015,7.3635984,0
28141,2015,4.5230814,15.34
28143,2015,8.794714,38.67
28145,2015,0,0
28147,2015,9.0541934,0
28149,2015,4.1045614,25.5
28151,2015,4.9932428,25.8
28153,2015,0,19.45
28155,2015,0,40.41
28157,2015,9.364831,0
28159,2015,4.6730756,39
28161,2015,0,24.1
28163,2015,11.4651308,14.61
29001,2015,6.8764124,0
29003,2015,4.8090262,0
29005,2015,0,0
29007,2015,3.9151016,15.33
29009,2015,4.7252812,0
29011,2015,5.8025884,0
29013,2015,6.9745284,24.32
29015,2015,4.6286874,0
29017,2015,5.7302122,0
29019,2015,2.1382486,13.5
29021,2015,5.189993,4.49
29023,2015,3.0517106,9.31
29025,2015,11.5380344,0
29027,2015,2.9869382,6.69
29029,2015,4.2525768,0
29031,2015,2.2562962,5.09
29033,2015,6.6696314,0
29035,2015,7.991693,0
29037,2015,0,2.95
29039,2015,5.3578692,0
29041,2015,10.2672166,0
29043,2015,0,0
29045,2015,0,0
29047,2015,1.3028915,6.2
29049,2015,0,0
29051,2015,3.2291684,7.8
29053,2015,0,0
29055,2015,0,16.31
29057,2015,0,0
29059,2015,4.9397026,0
29061,2015,0,0
29063,2015,0,0
29065,2015,0,0
29067,2015,5.4690962,0
29069,2015,5.0886302,0
29071,2015,3.4228316,2.93
29073,2015,0,0
29075,2015,7.7312912,0
29077,2015,2.356728,8.2
29079,2015,0,39.62
29081,2015,6.8140034,0
29083,2015,4.2897324,0
29085,2015,6.5934462,0
29087,2015,13.3571004,0
29089,2015,0,39.45
29091,2015,3.1576628,0
29093,2015,10.8866214,0
29095,2015,2.7499606,16.9
29097,2015,4.106577,8.3
29099,2015,3.5345556,3.8
29101,2015,0,7.41
29103,2015,0,0
29105,2015,0,0
29107,2015,6.9948674,12.23
29109,2015,3.2367714,0
29111,2015,0,0
29113,2015,0,7.31
29115,2015,0,0
29117,2015,5.159165,26.62
29119,2015,4.2030348,17.67
29121,2015,0,0
29123,2015,0,0
29125,2015,0,0
29127,2015,5.2631578,13.85
29129,2015,0,0
29131,2015,0,0
29133,2015,0,21.37
29135,2015,5.0057912,0
29137,2015,0,0
29139,2015,0,0
29141,2015,6.29769,0
29143,2015,8.1181956,21.97
29145,2015,2.6123154,0
29147,2015,0,0
29149,2015,6.043151,0
29151,2015,5.4176874,0
29153,2015,6.5201602,0
29155,2015,4.7833752,17.16
29157,2015,4.5663766,0
29159,2015,3.076741,9.47
29161,2015,2.9882718,8.93
29163,2015,0,21.8
29165,2015,2.0402216,6.2
29167,2015,0,0
29169,2015,2.7415016,0
29171,2015,0,0
29173,2015,0,29.42
29175,2015,0,0
29177,2015,0,0
29179,2015,15.772007,0
29181,2015,5.383429,0
29183,2015,1.76411844,5.9
29185,2015,6.5094456,0
29186,2015,0,0
29187,2015,2.4521888,6.01
29189,2015,1.41184222,12.9
29195,2015,4.1470932,0
29197,2015,0,0
29199,2015,0,0
29201,2015,3.2022348,7.69
29203,2015,6.9597326,0
29205,2015,0,0
29207,2015,5.1758962,0
29209,2015,3.595413,0
29211,2015,7.9348836,0
29213,2015,3.8280754,5.5
29215,2015,3.9459168,0
29217,2015,0,0
29219,2015,3.4548034,8.95
29221,2015,4.0170688,12.1
29223,2015,5.4625644,0
29225,2015,4.6198492,10.67
29227,2015,0,0
29229,2015,6.6175842,21.9
29510,2015,5.7397066,38.8
30001,2015,9.2747784,0
30003,2015,5.4960818,0
30005,2015,11.0288716,0
30007,2015,0,0
30009,2015,8.767209,38.43
30011,2015,0,0
30013,2015,3.8189922,0
30015,2015,0,0
30017,2015,5.7412982,0
30019,2015,0,0
30021,2015,0,0
30023,2015,0,0
30025,2015,0,0
30027,2015,5.9164868,0
30029,2015,2.0394896,3.12
30031,2015,3.4513724,3.97
30033,2015,0,0
30035,2015,5.4139146,0
30037,2015,0,0
30039,2015,0,0
30041,2015,8.5094824,0
30043,2015,0,34.35
30045,2015,0,0
30047,2015,8.2398768,0
30049,2015,4.9081416,0
30051,2015,0,0
30053,2015,11.2236814,0
30055,2015,0,0
30057,2015,7.1089348,0
30059,2015,0,0
30061,2015,19.400568,0
30063,2015,4.1852178,3.5
30065,2015,0,0
30067,2015,5.0043808,0
30069,2015,0,0
30071,2015,0,0
30073,2015,8.0425778,0
30075,2015,0,0
30077,2015,0,0
30079,2015,0,0
30081,2015,0,0
30083,2015,5.7831492,33.44
30085,2015,0,0
30087,2015,6.5239748,0
30089,2015,0,0
30091,2015,0,0
30093,2015,4.8069424,0
30095,2015,0,42.17
30097,2015,0,0
30099,2015,0,0
30101,2015,12.5404788,78.63
30103,2015,0,0
30105,2015,0,0
30107,2015,0,0
30109,2015,0,0
30111,2015,3.5686076,3.9
31001,2015,0,0
31003,2015,0,0
31005,2015,0,0
31007,2015,0,0
31009,2015,0,0
31011,2015,0,0
31013,2015,0,0
31015,2015,0,0
31017,2015,0,0
31019,2015,0,8.19
31021,2015,0,45.56
31023,2015,0,0
31025,2015,3.9596586,11.76
31027,2015,0,0
31029,2015,0,0
31031,2015,0,0
31033,2015,0,0
31035,2015,0,0
31037,2015,0,0
31039,2015,0,0
31041,2015,0,0
31043,2015,0,0
31045,2015,0,0
31047,2015,0,0
31049,2015,0,0
31051,2015,0,0
31053,2015,3.3011212,10.9
31055,2015,3.8136284,8.8
31057,2015,0,0
31059,2015,0,71.19
31061,2015,0,0
31063,2015,0,0
31065,2015,0,0
31067,2015,0,0
31069,2015,0,0
31071,2015,0,0
31073,2015,0,0
31075,2015,0,0
31077,2015,0,0
31079,2015,2.546583,6.49
31081,2015,0,0
31083,2015,0,0
31085,2015,0,0
31087,2015,0,0
31089,2015,0,0
31091,2015,0,0
31093,2015,0,0
31095,2015,0,41.31
31097,2015,0,0
31099,2015,0,0
31101,2015,0,0
31103,2015,0,0
31105,2015,0,0
31107,2015,0,0
31109,2015,1.97878254,9.1
31111,2015,0,0
31113,2015,0,0
31115,2015,0,0
31117,2015,0,0
31119,2015,4.778253,0
31121,2015,0,0
31123,2015,0,0
31125,2015,0,0
31127,2015,0,0
31129,2015,0,0
31131,2015,0,0
31133,2015,0,0
31135,2015,0,0
31137,2015,0,0
31139,2015,0,0
31141,2015,3.4896522,0
31143,2015,0,0
31145,2015,0,0
31147,2015,0,0
31149,2015,0,0
31151,2015,0,28.01
31153,2015,2.1338752,3.6
31155,2015,0,0
31157,2015,3.3213152,0
31159,2015,0,0
31161,2015,0,0
31163,2015,0,0
31165,2015,0,0
31167,2015,0,0
31169,2015,0,0
31171,2015,0,0
31173,2015,0,0
31175,2015,0,0
31177,2015,0,0
31179,2015,0,0
31181,2015,0,0
31183,2015,0,0
31185,2015,0,0
32001,2015,4.065578,0
32003,2015,1.37529302,24.7
32005,2015,2.8955114,0
32007,2015,3.9247766,5.78
32009,2015,0,0
32011,2015,14.0859042,0
32013,2015,0,0
32015,2015,8.2317772,0
32017,2015,0,0
32019,2015,0,0
32021,2015,9.4512214,0
32023,2015,4.3397836,7.06
32027,2015,0,0
32029,2015,10.0162898,0
32031,2015,2.8382106,10.5
32033,2015,0,0
32510,2015,6.634737,10.8
33001,2015,2.5683062,6.6
33003,2015,0,0
33005,2015,0,3.95
33007,2015,8.0048686,0
33009,2015,5.1835976,3.36
33011,2015,2.8051084,2.6
33013,2015,1.64402318,3.9
33015,2015,2.5743756,1.9
33017,2015,2.5115542,3.15
33019,2015,3.0511424,0
34001,2015,3.195437,22.7
34003,2015,1.13076436,8.9
34005,2015,1.33299864,11.8
34007,2015,2.5026336,16.3
34009,2015,2.9060836,7.3
34011,2015,5.9942526,14.8
34013,2015,2.7430156,48.9
34015,2015,1.65669036,3.7
34017,2015,2.4346182,31.6
34019,2015,0,7.4
34021,2015,2.0755834,18.3
34023,2015,1.37939238,12.1
34025,2015,1.78356146,6.2
34027,2015,1.54995454,6.2
34029,2015,1.42769634,4.1
34031,2015,1.76964128,18.5
34033,2015,2.4964916,4.67
34035,2015,1.0949186,12.2
34037,2015,1.6685623,2.09
34039,2015,1.46938908,15.1
34041,2015,2.7360192,6.5
35001,2015,2.034163,10.1
35003,2015,15.2145156,0
35005,2015,4.2716584,9.4
35006,2015,5.4104466,35.9
35007,2015,8.0276632,0
35009,2015,2.8172366,5.95
35011,2015,14.792511,0
35013,2015,4.926014,9.1
35015,2015,5.2714696,6.95
35017,2015,9.892992,0
35019,2015,9.5662032,0
35021,2015,33.854568,0
35023,2015,16.4714622,0
35025,2015,2.3705602,9
35027,2015,4.5384274,15.45
35028,2015,0,0
35029,2015,8.0782538,16.31
35031,2015,4.567091,12.2
35033,2015,13.193347,87.03
35035,2015,4.985919,6.21
35037,2015,6.8781744,0
35039,2015,11.478777,10.14
35041,2015,6.4684624,0
35043,2015,5.0819364,2.15
35045,2015,2.5956848,7.8
35047,2015,7.5637478,14.3
35049,2015,4.3395428,3.9
35051,2015,8.4207726,26.59
35053,2015,9.6291934,23.18
35055,2015,8.5400706,12.16
35057,2015,7.1876908,19.37
35059,2015,0,0
35061,2015,3.2500568,5.28
36001,2015,1.13705946,9
36003,2015,4.105556,0
36005,2015,3.5555858,45.1
36007,2015,0,10.1
36009,2015,3.2041654,3.85
36011,2015,3.9151016,5.11
36013,2015,1.74888396,4.5
36015,2015,0,3.45
36017,2015,0,8.19
36019,2015,2.2187872,4.92
36021,2015,2.5501204,9.3
36023,2015,5.7440204,8.25
36025,2015,0,8.69
36027,2015,3.4888792,5.9
36029,2015,1.97537566,15.6
36031,2015,6.4484262,10.4
36033,2015,3.9738586,7.9
36035,2015,0,5.56
36037,2015,0,6.79
36039,2015,0,6.3
36041,2015,9.2135572,0
36043,2015,0,4.75
36045,2015,1.84400344,7.4
36047,2015,1.8679303,30.7
36049,2015,3.8520704,0
36051,2015,0,4.64
36053,2015,3.3368342,5.57
36055,2015,2.066142,11.2
36057,2015,0,8.06
36059,2015,1.43414844,9.5
36061,2015,2.6558876,39.1
36063,2015,2.3755048,4.4
36065,2015,1.3116517,11.2
36067,2015,2.9220818,8.9
36069,2015,2.7021968,3.65
36071,2015,3.985957,3.6
36073,2015,4.386239,0
36075,2015,4.469418,2.5
36077,2015,0,6.6
36079,2015,2.0096492,3.03
36081,2015,1.7050041,23.7
36083,2015,1.57982612,4.4
36085,2015,1.59017884,15.8
36087,2015,2.930526,4.2
36089,2015,2.6845396,3.6
36091,2015,1.3296479,4.7
36093,2015,1.60849464,6.1
36095,2015,0,0
36097,2015,0,21.99
36099,2015,3.3887112,11.48
36101,2015,2.0241194,3.07
36103,2015,1.26424242,7.3
36105,2015,4.003284,7.9
36107,2015,0,8.09
36109,2015,1.9524883,5.4
36111,2015,4.2146964,3.8
36113,2015,7.4600096,4.64
36115,2015,2.5353044,0
36117,2015,2.0914506,4.37
36119,2015,2.2172142,11.6
36121,2015,3.1229802,9.75
